Log file open, 02/02/23 13:15:44
[2023.02.02-22.13.50:342][327]LogHttp: Warning: 000004EE26364100: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.13.50:342][327]LogHttp: Warning: 000004EE26364100: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.13.50:342][327]LogHttp: Warning: 000004EE26364100: libcurl info message cache 1 (Closing connection 200)
[2023.02.02-22.13.50:342][327]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.13.51:665][330]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.13.53:664][336]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.13.55:664][342]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.13.57:664][348]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.13.59:666][354]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.01:666][360]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.03:667][366]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.05:667][372]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.07:668][378]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.09:668][384]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.11:669][390]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.13:670][396]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.15:672][402]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.17:672][408]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.19:672][414]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.21:672][420]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.23:673][426]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.25:672][432]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.27:681][438]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.29:681][444]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.31:681][450]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.33:681][456]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.35:682][462]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.37:682][468]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.39:683][474]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.41:682][480]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.43:682][486]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.45:682][492]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.47:682][498]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.49:684][504]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.50:031][506]LogHttp: Warning: 000004EE2636C800: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.14.50:031][506]LogHttp: Warning: 000004EE2636C800: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.14.50:031][506]LogHttp: Warning: 000004EE2636C800: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.14.50:031][506]LogHttp: Warning: 000004EE2636C800: libcurl info message cache 1 (Closing connection 201)
[2023.02.02-22.14.50:032][506]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.14.51:683][510]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.53:685][516]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.55:685][522]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.57:686][528]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.14.59:686][534]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.01:686][540]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.03:686][546]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.05:686][552]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.07:685][558]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.09:686][564]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.11:686][570]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.13:687][576]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.15:688][582]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.17:688][588]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.19:688][594]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.21:688][600]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.23:690][606]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.25:689][612]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.27:690][618]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.29:690][624]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.31:690][630]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.33:691][636]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.35:695][642]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.37:695][648]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.39:696][654]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.41:695][660]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.43:695][666]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.45:696][672]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.47:696][678]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.49:696][684]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.50:042][686]LogHttp: Warning: 000004EE26365500: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.15.50:042][686]LogHttp: Warning: 000004EE26365500: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.15.50:042][686]LogHttp: Warning: 000004EE26365500: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.15.50:042][686]LogHttp: Warning: 000004EE26365500: libcurl info message cache 1 (Closing connection 202)
[2023.02.02-22.15.50:042][686]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.15.51:696][690]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.53:697][696]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.55:697][702]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.57:700][708]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.15.59:698][714]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.01:699][720]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.03:699][726]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.05:699][732]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.07:700][738]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.09:700][744]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.11:700][750]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.13:701][756]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.15:701][762]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.17:701][768]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.19:700][774]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.21:701][780]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.23:702][786]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.25:703][792]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.27:703][798]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.29:704][804]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.31:705][810]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.33:705][816]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.35:707][822]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.37:708][828]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.39:707][834]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.41:709][840]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.43:710][846]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.45:710][852]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.47:710][858]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.49:711][864]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.50:058][866]LogHttp: Warning: 000004EE2636D700: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.16.50:058][866]LogHttp: Warning: 000004EE2636D700: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.16.50:058][866]LogHttp: Warning: 000004EE2636D700: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.16.50:058][866]LogHttp: Warning: 000004EE2636D700: libcurl info message cache 1 (Closing connection 203)
[2023.02.02-22.16.50:058][866]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.16.51:711][870]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.53:711][876]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.55:718][882]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.57:717][888]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.16.59:718][894]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.01:719][900]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.03:718][906]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.05:718][912]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.07:719][918]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.09:719][924]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.11:718][930]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.13:718][936]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.15:724][942]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.17:724][948]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.19:725][954]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.21:725][960]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.23:727][966]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.25:727][972]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.27:726][978]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.29:727][984]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.31:726][990]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.33:726][996]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.35:731][  2]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.37:731][  8]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.39:731][ 14]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.41:731][ 20]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.43:732][ 26]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.45:731][ 32]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.47:733][ 38]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.48:613][ 41]LogDerivedDataCache: C:/Users/Game Center Student/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:03.078 and deleted 0 files with total size 0 MiB. Scanned 1982 files in 1969 folders with total size 45 MiB.
[2023.02.02-22.17.49:732][ 44]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.50:079][ 46]LogHttp: Warning: 000004EE26365000: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.17.50:079][ 46]LogHttp: Warning: 000004EE26365000: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.17.50:079][ 46]LogHttp: Warning: 000004EE26365000: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.17.50:079][ 46]LogHttp: Warning: 000004EE26365000: libcurl info message cache 1 (Closing connection 204)
[2023.02.02-22.17.50:079][ 46]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.17.51:733][ 50]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.53:734][ 56]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.55:734][ 62]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.57:734][ 68]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.17.59:736][ 74]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.01:736][ 80]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.03:736][ 86]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.05:736][ 92]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.07:736][ 98]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.09:736][104]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.11:737][110]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.13:737][116]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.15:738][122]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.17:738][128]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.19:737][134]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.21:738][140]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.23:738][146]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.25:739][152]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.27:739][158]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.29:739][164]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.31:741][170]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.33:741][176]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.35:741][182]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.37:741][188]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.39:741][194]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.41:742][200]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.43:741][206]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.45:742][212]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.47:742][218]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.49:742][224]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.50:087][226]LogHttp: Warning: 000004EE2636AA00: invalid HTTP response code received. URL: https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream, HTTP code: 0, content length: 0, actual payload size: 0
[2023.02.02-22.18.50:087][226]LogHttp: Warning: 000004EE2636AA00: request failed, libcurl error: 6 (Couldn't resolve host name)
[2023.02.02-22.18.50:087][226]LogHttp: Warning: 000004EE2636AA00: libcurl info message cache 0 (Could not resolve host: datarouter.ol.epicgames.com)
[2023.02.02-22.18.50:087][226]LogHttp: Warning: 000004EE2636AA00: libcurl info message cache 1 (Closing connection 205)
[2023.02.02-22.18.50:087][226]LogHttp: Warning: Retry exhausted on https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7B2A4CCA1E-4F81-7CA7-A83F-7FB3FADAB8E3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=abbbe0f2416ed9b011c50bbd9d7d2cfd%7Cbf44d55a08e14ce0a6ca8c5b849f811b%7C21ee3693-70a9-4294-a3da-c54b86feecaf&AppEnvironment=datacollector-binary&UploadType=eteventstream
[2023.02.02-22.18.51:741][230]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.53:742][236]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.55:742][242]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.57:744][248]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.18.59:743][254]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.01:745][260]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.03:744][266]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
[2023.02.02-22.19.05:745][272]LogUdpMessaging: Warning: UDP messaging encountered an error. Auto repair routine started for reinitialization
